x0,x1,x2,x3,x4
-3.061278845413519,-2.812590120281854,-0.6134608458410038,1.496535214077901,0.09478747488526482
-3.47059809032258,-1.6228047061106847,1.3358189238411609,0.9312247283212394,0.038827282464799696
1.2699667183792835,3.2770113025788965,2.169214365831243,2.0116238639740884,1.4767343794634733
0.17908409089109056,3.9057955600209837,1.860837236412215,0.8529227708181968,1.8041359204973884
-1.9149687540427707,-0.9802011444586105,0.636007385788595,4.517931994527991,4.055105222398326
-0.40930431442991655,-4.069525085193968,0.22235341118808585,1.069453044810002,-0.42704859181897237
0.10170365518577791,-2.5966509497966355,3.306939604581072,-0.3047729608633095,1.1061962696105436
5.475190447470597,-1.637664126356986,1.0191695910666805,2.7308270139596815,4.1897942994303135
3.5544353725967937,2.144973923508636,0.9575313015275367,-0.03132907883017179,1.1333702032880872
-0.5844218713482484,0.7226327609528346,-0.4508485975410543,-3.9392920412464734,-0.12145344088010132
-4.523457319499956,-1.7033617077938819,-0.9761428455309638,-3.185497674662716,0.5465742911250504
-3.6868941610913857,0.3366435959499511,0.44128519227646495,-1.0899849220285924,3.630587610532175
0.1303937427836312,3.3926307972058254,-0.31479970299820453,1.2497062332773854,2.1769496191468805
-0.5512219715845528,2.6753202607218265,1.753200056676671,-0.25098563893032355,-4.077852279315395
-1.2333362429094288,0.4126411003747719,0.014914182609925091,-1.188489361326274,-3.6949891066982117
-2.384737422151464,3.8622592169249175,2.0629486577858014,1.0956699510841352,-1.6789696246352217
1.0775844948377278,2.595103488186715,6.225609075046282,3.666086150754416,0.7761237549359771
2.9169632996656074,-0.022293141835184785,0.5867119918774824,-0.7661657109251849,-0.12776058537445353
-0.9763348040954279,-2.9685867895122753,-3.878055426868514,-2.4863928520652436,-2.0092120470232757
3.439156126625169,-2.136791352799324,-0.9507999844198414,-0.7656942868106631,3.457368857684784
5.7646143203345765,-0.806839907494475,-0.33474863568377605,-1.0848382723483292,1.2634727621084487
3.2876744527805735,-0.6490824375686051,0.6030412554634034,5.8862925011949985,1.6307871613242362
1.9925537201222567,-0.22150507131034644,-3.1928675200927636,2.0782590788222035,-0.6125496299278472
0.6957089364514638,-3.184059371826956,-0.8622154264068588,-1.1000518067819773,-1.833755148603122
0.7365340506964794,3.9525417381462544,-0.36462846991776227,-0.8106792870408829,-2.720059200904709
-5.087956503503529,-1.5610503377852036,-1.7377500042997265,-0.29176324899163747,-3.8668701169321653
-6.733553967605009,-3.0331622564208933,0.6950080247618509,-0.5259379001783017,-2.117050533055241
-2.8101116941940676,-2.5675365383897737,-1.0311844256521798,-1.6536799966148727,0.15807046894941598
-2.212178965825735,-0.7057024351129622,-1.4510837620520236,3.2499159842151037,2.5978117848476447
-2.586180723163667,-0.5202780615236011,-1.7277450232188156,3.3494693319406887,2.5505186739973666
-1.0385076032396998,0.6796799031005292,-0.49754589337834315,1.1314638730680446,0.13462656192319689
0.40929587540419693,-0.2078006167566899,-1.1238309874062966,-1.7587273276706004,0.1773485138256989
-1.6144577489269691,1.8139787751424468,2.522523834831426,-5.534353208833076,-1.9357557632148275
-1.1710634021292232,1.4790078564783609,4.1269993792758495,0.880851518810847,0.8108800018921776
1.380716954585754,1.8865882266468557,4.200649249071027,-1.17815441868105,1.48896651038902
1.1628222969701383,1.3769597649998198,1.6295731095411001,0.23334324349042967,-1.4061957460787133
4.353158655078334,2.2141382353568195,0.449776236825609,-2.7304734433926323,-1.5433055402115632
5.825274881044455,4.36146738994527,0.8216123382259286,-1.0585488693487157,1.270255554592405
3.9514017837619155,3.8882499374522164,4.3300312303654405,-0.2579530162535639,0.8575649829135414
4.557901145113274,1.550312622702099,0.067573785752354,-2.5643632860252565,-0.9652927992455947
-0.29920116002698444,2.0524097464849422,-3.2421998433440855,-1.1075524917711743,0.17764607087078352
-3.43762718937945,0.9971324384968885,-3.149081253312957,-0.3997155148010256,-0.8707274832933319
-1.772620064796577,2.6891229607984126,-1.2551923931322932,-1.139491096314139,1.6659696358504281
1.58277635319033,-0.16807543219009366,-1.1935020663554134,1.7189801449052962,-1.6648393483935406
1.434824528326751,-3.414576062014284,-3.2338521741423385,0.4360732459672182,2.462285414236401
-1.4162241901277206,-4.205774029538385,-1.1380699850377278,0.3490419113947002,1.6500055137727834
-2.2589623753838697,-3.506889339658381,1.9826983525979218,0.35024179898783825,-2.030509161122938
-1.4542290575751369,-2.1903982496513255,-3.1381503234626313,-2.501020483380995,-3.6462695180870734
-1.946879067305788,-0.5845193357827694,-1.0070773389060605,0.10658806941590336,-1.7069811309090233
-1.1938910715503184,-1.2853736845554378,0.8105770543537374,0.30788450777647025,2.7986182790953285
4.030820951993291,-0.8450887947248638,-1.682285308728846,-2.0410880673319514,-1.3724175635722944
4.497509252178036,3.1377726597028452,-0.4233459118851736,0.5617127040285648,-2.60591915293345
0.5491833615299045,5.276103933951649,0.28114484901430475,-0.8921657776593235,-0.20948376831075255
0.5169152444356407,3.4137773748236944,-0.853137554510013,-1.663730802103951,-0.04434115772657584
-2.7710342427407686,-2.2337703126614956,-2.762195595565619,3.811476660415558,-0.3375629144207477
-2.9375226673458,-4.18065245626744,-1.729538599485634,4.445295511250728,-0.39644044029819137
-0.5193171104560471,-3.6331482699525335,-0.8797469930134105,1.8371451720967402,-0.501371457106101
-1.968494655407118,-0.7704018041162277,4.13914342035697,2.558389924236028,2.7003004135097877
-1.3792814339282526,-0.271398049393408,2.960743762496383,2.758631057908673,4.622771454884405
-1.1189043926495734,0.9183455668368633,-1.6538501275969462,-1.560127916263869,-3.1606685444774794
0.3338092987788493,0.32109091584752975,-0.08804781491646536,-2.065505053538383,-2.478544094472406
0.021612165401727102,-1.6115473203538182,-0.9335531568220816,-3.452047276011077,-2.433946414889606
0.21769605637451567,-1.6444202731230557,0.568767194061202,-1.1664776033260729,-0.7438094512186122
0.4859015494799571,-0.7805581762382188,-0.45608268738226515,1.1900461600290964,2.6234293012017815
-0.04220371756225745,-1.5043509149304994,0.3552885377734715,0.5112759336073374,0.1606506282155575
0.32505081045449186,0.3033889744293852,-0.2689337682263086,1.7668566477366163,0.41849676282089243
0.33990611969707635,1.8364714393332244,0.6029009774618226,3.221659664718888,7.594191880902967
-1.019178581913827,-0.6142908581774338,-1.134354101521019,0.31976784914196044,1.7397019191578056
0.8248839130743076,-1.8509440805093114,1.725436204613477,-2.171013621726467,-3.7202020961652313
2.596786155413018,-0.920239775015034,4.633369030684092,-0.4205421646881876,-0.7429091655956982
3.7440429500588954,2.719973155447107,2.815115059394148,-1.8625373911693708,5.211081435193093
4.031781831297958,1.9493517985810283,1.7780164819968507,-0.9061082897352131,1.5732138521988654
4.42196839840877,2.2534241463364495,2.151290575160385,0.11011310117600524,-1.9746363493879222
1.8407221721866207,1.8616309772641044,-1.7795531305761156,-3.2650663965654605,-0.14290345112351224
-1.167689468067589,1.378712983272676,-1.8617774779198304,0.37330928405207187,-0.10818643516196216
-4.708012929862221,-0.8693905851569169,2.5464644948271147,2.75007339554276,-0.41045844139476984
-4.893007679224845,-0.9418413604068563,5.146315777250152,2.7329276577922537,-0.18786821899422382
-2.9701187715824484,2.8696525047412584,2.1785232778702732,0.35596300109101375,-2.888373434680538
-2.083944596402551,2.4563436446729097,-2.414789805159194,1.8059284382524818,0.04592510770051892
0.44518558364337896,-0.9292076624328465,-5.222478546154672,-2.141209505741043,-2.4266654854335874
1.6858613054087448,-2.5805188888441553,-2.5202684084571647,-2.797591125986035,-2.85334269455447
-2.0124342438857767,-2.4387124520113725,-1.3676859362881328,-0.9107794862621748,0.2616925925196809
-2.6438563447910415,-1.8533385548560237,-1.0548457375039546,4.208812102097101,4.140798810445974
3.528262768514235,3.754688594263825,-2.2086700849184826,1.3693246556542373,3.8237714524917585
0.8118125904744632,1.5093276244409672,0.050874459192550035,1.6065051276092706,2.6778928193609826
-2.541418008986258,-2.367689972066213,-3.3295022457154366,1.2623015460074853,-0.5469853161438758
1.3417591544999414,-2.825280721940323,-0.3567866423803922,-5.621848088456618,-6.158700309793473
-0.5919885400724183,-2.432085158443377,1.4103582272827495,-3.244059527624167,-3.630194749315771
-2.372467981197139,-0.589038422604595,-0.2570646931014175,-2.6115992342652565,2.963222653022489
-2.667785731435715,0.8575644252544598,-0.7862976282555358,-2.7990449371370287,-2.503218414474291
-0.8624051916773078,5.896982659368487,2.681067635825025,0.8677103340728929,-3.7341557467955164
0.7096570392645136,0.16948230436536674,1.0201259508475875,3.4273580755935886,1.6395709439420516
1.1278483993409194,-2.91596429016296,-1.1442786701632064,2.587474061868001,2.0332025057930028
3.5441645730711926,-2.7273012833385675,4.179860003551928,3.654139321663085,0.07385254183211973
2.3782873954017005,-1.755973369971772,0.333363063223319,2.0742752100722934,0.8215455382531325
-2.3066276959760152,0.0884810136932948,-1.804179546516035,-3.9606826793444863,-3.6583824943880803
-1.920600196167242,-1.935558249382565,-1.4296159681241971,-3.1379115115605423,-1.05061624530769
3.376472785638354,1.085651763393745,1.2319282383770964,-2.6330306856205037,1.8187205326717453
2.318926595274776,0.7908033994382752,0.23507154137864736,0.12868845443725957,3.044945311621236
-3.172200419339495,0.004562232053551258,2.711895822180295,2.6796287823388574,-3.0420704542773653
1.4300507204094253,1.2201020381842549,1.0245445877114372,2.063655569597253,3.2843584827978147
4.871157186360252,1.9455496191825121,-1.9128375660765258,3.255944612678413,4.0530159043252425
1.3035063901452053,0.48910930513081013,-0.4025607183723745,1.0883925909303662,1.7055530649828177
-3.063646269988301,-1.5094443708674432,-1.9891265313393012,0.6326709672407365,-0.053229448405848444
-2.5271295540754957,-0.15388367564220592,0.544143438077352,-3.6744366451072175,-3.1540059562229192
-1.3020643796188591,-0.7595906539089273,-1.6064459011916719,3.850296427004378,1.2768859450787005
-1.5131593157276313,2.4765834011073826,1.2495283803463602,1.5986407778843534,0.7410451997845775
1.947694898090124,5.17049274631519,2.8018311142983676,-1.0341581151504895,0.20509063339572414
5.391593608726248,2.829029373922026,2.48722676794593,1.423984619852178,1.5249891980140662
1.6925815990276052,0.5987788621161981,0.24679773892027718,-3.487640630561214,-0.46960548978336963
-0.2576989307828698,-4.860063377081344,-5.601119811122746,-3.684665026520466,-2.740578858489408
-2.541944072721567,-3.847238012342322,-3.218886957709161,-2.245967923703908,-2.828105235734455
-2.520193615848536,-3.938116011085959,-2.0189801981312527,-2.1290011391739903,-1.4874137668456002
-0.9795419793352649,-1.6068888640766732,-0.2915898056014236,0.3985999064342252,-2.1031290941822207
-0.9456212451506685,-1.1828172191654365,-0.6237458371523874,2.2918950846179285,-1.0935401747931353
-1.7419151807801647,2.2437128182594646,1.9780109141066302,5.471393260476697,1.9503577744307843
-1.4580714166720976,1.4218457408911727,1.5898668904636888,2.9548979075117825,3.1122407250100483
-0.11093646063392842,-0.8003340964635811,-0.42312112382047834,0.7387062424153257,4.146952558617978
1.4761385920745282,0.43723754623799865,0.10091682143175001,-0.37077871061221285,3.5249071742716724
4.484281522215413,0.35879826416621835,3.512566677975935,-1.6066448360695942,1.9149154638806445
0.5631876977190977,1.3231587332668984,-0.07741144440358244,0.018282054784560853,1.254097588754015
-1.1991057450893348,-2.549624879243271,-0.03037426665173898,-3.83904686958536,-1.629351054160671
-1.3187660040611446,-3.060816747065759,0.185037229021978,-4.109174682564719,-1.5636974620781598
-1.9451923819914965,-2.060831551514952,2.970063519862799,0.2087003758239097,0.8285085715263509
-1.135287614570579,-0.6239057312681578,6.736435005015497,1.8342899313094965,0.8169336732554162
-0.6937614592659098,1.0841752115795995,0.5060048439747629,1.0729837700477571,-2.6159929484960234
0.2925180613440524,2.6745524316228924,-3.4777724208847762,-1.98835802383921,-4.09912671343148
0.970184670708192,-1.6319526674230416,-3.2910691767278153,2.7996649523948878,-0.6541928520226805
3.635002692293369,3.579579880696015,3.8410731872727006,4.05660290996578,4.740618557002678
5.886758959411216,4.109581995518068,1.5589150412064232,1.0335824715176996,1.750751045895549
3.137452336281675,1.0875582141995965,-3.872120866947991,2.973317964608199,-1.4092271088367974
-0.7880425597831169,-1.005574390181752,-4.304827472121406,-1.323816282659924,-3.1414503406983316
-2.2118572088156347,2.044121894599895,-0.9275899655098794,-1.0205153581687083,-1.1039144133904562
-1.1264645047381334,-1.2004894997230025,-1.9551206176429996,-7.311820780735919,-3.5267103447114603
2.9367277467412287,4.620838528321355,2.5433268372905617,0.15844475062732105,1.3305430226028565
3.4341124608032767,3.9855883398328302,0.2650831036940865,-0.19565953112255324,-0.22414010411907886
-0.9267551309910875,-3.3423127523826177,-1.5635531906844073,-2.263846330174044,1.8231248546823067
-6.235159033334041,-4.942216190789069,0.6522857808547731,-1.0453668334844777,-1.6465408442662508
-3.622105298827086,-2.35079762382664,2.6859300305838363,2.9608476052689867,0.9217969533744739
-1.0940163446296998,-1.4761444465637854,5.002407497717269,0.046572545243445396,-1.3390619412240221
-2.2132389497244085,-0.6653359650028915,-3.4782185776658316,-1.8660019833765333,-1.0194918928767518
-0.6582149863963531,-0.7602615572652015,-5.929060440204388,-0.655124309531776,-1.968569172625086
-1.8774760160324664,0.7499840417894893,-1.2230262811378785,-3.111193124985173,-2.466436430108233
1.1862249442682489,0.7416428191259569,-0.16411626269571172,3.582561819765256,2.2150207734564864
2.509553264066612,-0.3077951324563079,-0.8601491714538483,4.358660760403463,3.1120112249600504
1.2972345264476464,3.435905588783577,2.5617257400189932,3.8556739596559244,5.670475787918814
0.6480444839624329,1.4574245730986675,5.022126952216381,0.6587223262586499,5.042949227771529
-2.0409793873510105,-0.345107889728599,0.16587709817745944,-3.4613394918655427,-0.10704487028115467
-1.2017332783377184,0.0473366460060532,-5.422525594227876,-3.6599666625983165,1.4507909138347614
-0.045465009872791284,0.6664087757474617,3.211821481845776,0.3023079066867245,-0.8099734104436036
0.9947738365665362,-0.753878880509749,-0.5344583771544973,-0.867799249392156,-3.3198096079827257
0.27267017070157734,-1.3587217385528094,-2.001797750997502,-1.7300018155602066,0.6825989284636536
-0.05841915434850148,0.512295052728006,1.4374198096101678,0.2649241657430154,1.7583084691254276
1.0502743344604042,1.5759969925060175,0.16259271736741865,-1.965481827003301,2.120586949902884
2.2248866638888214,0.2771207216882919,1.9322070289661402,2.3439190759574964,-1.8737287117826964
1.6740371779906444,1.3716322769311373,-0.4345155392485602,-0.077490886551212,-2.5388754165728766
2.914990433001113,1.3816485174941433,-2.799780408739321,-1.1483836987461193,-3.558954780527293
-0.739991116118456,-1.4989382454491087,1.8735499537632831,0.8450550754556898,-1.6470137503592641
4.457831054906915,1.751366904755797,0.41387148802027135,1.145463042335619,-0.7774878341985314
2.2412125799620055,1.380038928428684,1.5899720090785137,3.0190438957333923,2.2191628006399275
-0.6558250251487105,3.0457422846461784,3.522865417266778,3.141858044295613,3.0068374307753793
-2.855513046538238,-1.6138001675615103,-2.122013597326793,-1.9769786734267996,1.518850582130274
1.597592275010738,2.122813650592749,-2.31879186643464,3.0010987044044675,1.6829440197960406
-0.8855820709442181,1.8315108703833733,1.67308072300717,3.2644157766226933,0.19062626075658223
-1.0386054989197049,2.93129867690862,1.2490899628881817,1.6556990687269413,-4.071623263461949
3.818952561928825,0.2813381914644036,0.697107170432473,2.829611616992032,-0.31919349164328553
2.098176628097975,-2.599882459192804,1.4219058416428008,1.6599998520769694,2.0679238795764
-1.5887371768579517,-3.734448048908715,1.0105611827418846,1.1407424387667346,2.833669023383818
-2.4741468733181207,-5.839447387758833,-7.553307789895103,-3.6792368341161836,-1.3955785547844914
-4.367464545699535,-4.178679911076385,1.9918114647363974,2.627336863069188,-2.4347785260991968
-1.8542470567339155,1.2930032786097636,1.2992812426896403,2.014049871584963,-1.9085125234229245
1.2633155343410338,-0.2651742468577107,-3.5744310957494623,-5.998347614977073,0.7629432719040057
0.05626648130014772,-2.1028050638869877,-5.6446702748290605,-3.68924139277921,1.70679489796968
-1.4629163732993367,-1.8312541505378157,-0.018342613399656538,-0.23496486043457282,-2.6274055231315003
-3.5561383002554496,2.6322735268591613,3.6340299765936517,3.5893858467906226,-0.14917251710749252
-0.3782389722082424,-2.4636410642701954,1.41262352388615,-0.3837361640398525,0.02853257855717034
0.0659782894548715,-1.7964919575371605,0.08423171071218216,-3.1520782392816957,1.6044495484008625
0.7572992267157515,-0.5542907949371877,1.446787122005697,0.32974515416992506,1.4614391251813001
0.8099015619664747,-2.2228093468986776,0.7849614596454597,1.1339854685563278,1.2854047178349617
-2.388148872870775,-2.196243616757001,3.3931388213119074,1.4927552603060499,-1.8814216597617366
-0.22783253350922444,-0.919925542090816,1.0312344902458241,0.17054512617534662,0.20472631658111745
3.2463830536835574,4.0290453680789104,0.539930295633799,-3.9274308923842685,0.017338725369283547
-2.9121424665606903,-0.18430426007193962,-5.022539053570867,1.8763327890210864,-0.21561343118383963
-2.881274912639579,-1.0222799275016965,-4.565456049155757,2.1976555396075845,-2.627572602373523
1.0387139684232642,3.315823591052169,1.16118293798172,-3.975732092005708,-0.7885923979951666
-0.03615196254466263,4.547423460999422,2.028836773493283,-2.316911043533088,-0.6514180012032031
0.5465850856253234,3.1972561057634783,-0.2286240267873097,0.294538459456444,1.3471434001675087
-1.2650810239541581,0.3067551470421431,0.2374468495413547,2.3577492674673706,2.4559499360842074
1.1452323408953096,-3.875384351958899,2.57182326861782,5.355628686504712,1.9564921729851072
0.8126451739938712,-3.7180041119081486,0.707777578887326,1.2495701752341577,0.5666874405889686
2.7398860996615624,-1.41291910179208,-1.5794479829163544,-4.452676545301473,-3.3466444029725535
-0.6702256427618793,-1.9181355976860675,-2.6337644175447346,-0.38218137258009305,-2.062342029309935
2.0716690905573545,-1.0842825042509852,2.8196750186199875,0.07551910448780458,-0.869302495249465
1.617658410237959,1.3468731360328674,3.761054412684484,-2.545778174675841,-0.8814098509409607
1.0309800621849137,2.1177118043991543,-3.7827711150194285,-1.9419050582564623,-1.232753068995644
-0.3677030227117288,5.597031787577805,0.9229006837427225,3.087032662639078,1.8661833463790194
3.7114041281885393,7.577591636427292,2.620060537909747,-1.8374231639443646,4.049398105409685
1.4739080473993995,2.8422811904937415,-1.8980154064381733,-8.013815691780797,-1.0734671872739685
1.2182845926895387,-1.4013997211560478,-0.4584404469478491,-2.053098550336894,-0.6870384228822743
0.7207005136380926,-2.185611335105014,0.3219982987043875,-0.15347351860748376,0.08925318062921306
0.02654528782011617,-2.1755387703122846,-1.1178025877727806,-2.9726574801415957,3.17952013844734
-2.4380815359783976,-3.2493100599315716,-4.020359345495909,-4.447206295498341,1.9769024205858226
0.6577864712329342,-0.5408207739801053,-1.9232277067055925,-1.0237509887235854,-2.734188897762009
-0.18021129242911815,-0.458091529082532,-0.24684188898610143,1.3176097491184562,0.08990288493865695
-2.212253108281983,2.78192440763954,2.2435329062094396,2.1642565030137715,0.5639162572396383
1.8837241167679482,2.1782583398187567,-2.3721870069083932,0.4652902944830511,1.5793054453249267
4.193641016047332,4.023123095359644,-0.5205574015984333,-0.2158809253629132,3.9359139267388845
2.0417866097543973,3.860403834955785,2.5584848279959003,2.5097263045292615,-1.4504289675432205
